date;id_rabbit;hour;datetime;THI
2025-06-12;6;13:40:39;2025-06-12 13:40:39;80.684576
2025-06-12;6;13:50:39;2025-06-12 13:50:39;80.839198
2025-06-12;6;14:00:39;2025-06-12 14:00:39;80.726866
2025-06-12;6;14:10:39;2025-06-12 14:10:39;80.748708
2025-06-12;6;14:20:39;2025-06-12 14:20:39;80.8074
2025-06-12;6;14:30:39;2025-06-12 14:30:39;80.65604
2025-06-12;6;14:40:39;2025-06-12 14:40:39;80.485214
2025-06-12;6;14:50:39;2025-06-12 14:50:39;80.573673
2025-06-12;6;15:00:39;2025-06-12 15:00:39;80.499181
2025-06-12;6;15:10:39;2025-06-12 15:10:39;80.685411
2025-06-12;6;15:20:39;2025-06-12 15:20:39;80.53202
2025-06-12;6;15:30:39;2025-06-12 15:30:39;80.085568
2025-06-12;6;15:40:39;2025-06-12 15:40:39;79.87101000000001
2025-06-12;6;15:50:39;2025-06-12 15:50:39;80.01445000000001
2025-06-12;6;16:00:40;2025-06-12 16:00:40;79.90687000000001
2025-06-12;6;16:10:40;2025-06-12 16:10:40;79.62985
2025-06-12;6;16:20:40;2025-06-12 16:20:40;79.66551199999999
2025-06-12;6;16:30:39;2025-06-12 16:30:39;79.43381600000001
2025-06-12;6;16:40:39;2025-06-12 16:40:39;79.212764
2025-06-12;6;16:50:39;2025-06-12 16:50:39;79.07384600000002
2025-06-12;6;17:00:39;2025-06-12 17:00:39;78.91085999999999
2025-06-12;6;17:10:40;2025-06-12 17:10:40;78.75950800000001
2025-06-12;6;17:20:40;2025-06-12 17:20:40;78.55343500000001
2025-06-12;6;17:30:40;2025-06-12 17:30:40;78.13688400000001
2025-06-12;6;17:40:39;2025-06-12 17:40:39;77.84720000000002
2025-06-12;6;17:50:39;2025-06-12 17:50:39;77.81530000000001
2025-06-12;6;18:00:39;2025-06-12 18:00:39;77.86315
2025-06-12;6;18:10:39;2025-06-12 18:10:39;77.90333700000001
2025-06-12;6;18:20:39;2025-06-12 18:20:39;77.8682
2025-06-12;6;18:30:39;2025-06-12 18:30:39;77.68538400000001
2025-06-12;6;18:40:39;2025-06-12 18:40:39;77.29425799999999
2025-06-12;6;18:50:39;2025-06-12 18:50:39;77.12872
2025-06-12;6;19:00:39;2025-06-12 19:00:39;76.83288
2025-06-12;6;19:10:39;2025-06-12 19:10:39;76.87504
2025-06-12;6;19:20:39;2025-06-12 19:20:39;76.224084
2025-06-12;6;19:30:39;2025-06-12 19:30:39;75.856832
2025-06-12;6;19:40:39;2025-06-12 19:40:39;75.80201600000001
2025-06-12;6;19:50:39;2025-06-12 19:50:39;75.431713
2025-06-12;6;20:00:39;2025-06-12 20:00:39;75.186656
2025-06-12;6;20:10:39;2025-06-12 20:10:39;74.74412000000001
2025-06-12;6;20:20:39;2025-06-12 20:20:39;74.9647
2025-06-12;6;20:30:39;2025-06-12 20:30:39;74.676685
2025-06-12;6;20:40:39;2025-06-12 20:40:39;74.09644
2025-06-12;6;20:50:39;2025-06-12 20:50:39;73.546694
2025-06-12;6;21:00:39;2025-06-12 21:00:39;73.0677
2025-06-12;6;21:10:39;2025-06-12 21:10:39;72.48549
2025-06-12;6;21:20:39;2025-06-12 21:20:39;72.020998
2025-06-12;6;21:30:39;2025-06-12 21:30:39;71.720464
2025-06-12;6;21:40:39;2025-06-12 21:40:39;71.568606
2025-06-12;6;21:50:39;2025-06-12 21:50:39;71.38454
2025-06-12;6;22:00:39;2025-06-12 22:00:39;71.249446
2025-06-12;6;22:10:39;2025-06-12 22:10:39;70.915575
2025-06-12;6;22:20:38;2025-06-12 22:20:38;70.501712
2025-06-12;6;22:30:38;2025-06-12 22:30:38;70.30845000000001
2025-06-12;6;22:40:38;2025-06-12 22:40:38;70.54788300000001
2025-06-12;6;22:50:38;2025-06-12 22:50:38;70.087336
2025-06-12;6;23:00:38;2025-06-12 23:00:38;69.99105700000001
2025-06-12;6;23:10:39;2025-06-12 23:10:39;69.719585
2025-06-12;6;23:20:40;2025-06-12 23:20:40;69.432647
2025-06-12;6;23:30:40;2025-06-12 23:30:40;68.79740600000001
2025-06-12;6;23:40:40;2025-06-12 23:40:40;68.29613
2025-06-12;6;23:50:40;2025-06-12 23:50:40;67.99194399999999
2025-06-13;1;00:00:35;2025-06-13 00:00:35;68.205886
2025-06-13;1;00:10:35;2025-06-13 00:10:35;68.05118200000001
2025-06-13;1;00:20:35;2025-06-13 00:20:35;67.71078399999999
2025-06-13;1;00:30:35;2025-06-13 00:30:35;67.735776
2025-06-13;1;00:40:36;2025-06-13 00:40:36;67.43445000000001
2025-06-13;1;00:50:35;2025-06-13 00:50:35;67.43445000000001
2025-06-13;1;01:00:35;2025-06-13 01:00:35;67.293159
2025-06-13;1;01:10:35;2025-06-13 01:10:35;67.27476
2025-06-13;1;01:20:35;2025-06-13 01:20:35;67.192832
2025-06-13;1;01:30:35;2025-06-13 01:30:35;67.050848
2025-06-13;1;01:40:35;2025-06-13 01:40:35;67.068107
2025-06-13;1;01:50:35;2025-06-13 01:50:35;67.004824
2025-06-13;1;02:00:35;2025-06-13 02:00:35;66.801438
2025-06-13;1;02:10:35;2025-06-13 02:10:35;66.63356
2025-06-13;1;02:20:35;2025-06-13 02:20:35;66.42398499999999
2025-06-13;1;02:30:35;2025-06-13 02:30:35;66.26731600000001
2025-06-13;1;02:40:35;2025-06-13 02:40:35;66.00636
2025-06-13;1;02:50:35;2025-06-13 02:50:35;65.748682
2025-06-13;1;03:00:35;2025-06-13 03:00:35;65.63100800000001
2025-06-13;1;03:10:35;2025-06-13 03:10:35;65.65006000000001
2025-06-13;1;03:20:35;2025-06-13 03:20:35;65.475032
2025-06-13;1;03:30:35;2025-06-13 03:30:35;65.479696
2025-06-13;1;03:40:35;2025-06-13 03:40:35;65.475032
2025-06-13;1;03:50:35;2025-06-13 03:50:35;65.447048
2025-06-13;1;04:00:35;2025-06-13 04:00:35;65.447048
2025-06-13;1;04:10:35;2025-06-13 04:10:35;65.423728
2025-06-13;1;04:20:35;2025-06-13 04:20:35;65.287695
2025-06-13;1;04:30:35;2025-06-13 04:30:35;65.315085
2025-06-13;1;04:40:35;2025-06-13 04:40:35;65.173794
2025-06-13;1;04:50:35;2025-06-13 04:50:35;65.27399999999999
2025-06-13;1;05:00:35;2025-06-13 05:00:35;65.526222
2025-06-13;1;05:10:34;2025-06-13 05:10:34;65.50717
2025-06-13;1;05:20:34;2025-06-13 05:20:34;65.53574800000001
2025-06-13;1;05:30:34;2025-06-13 05:30:34;65.428392
2025-06-13;1;05:40:34;2025-06-13 05:40:34;65.419064
2025-06-13;1;05:50:34;2025-06-13 05:50:34;65.611956
2025-06-13;1;06:00:35;2025-06-13 06:00:35;65.65482300000001
2025-06-13;1;06:10:35;2025-06-13 06:10:35;65.944742
2025-06-13;1;06:20:35;2025-06-13 06:20:35;66.39876600000001
2025-06-13;1;06:30:35;2025-06-13 06:30:35;67.227944
