1;2;3;4;5;6;Timestamp;Entity Name
;"72,379872";;;;;2025-06-12 21:20:35;DEV_FARM60_TYPE11_ID2
;;;"71,88485499999999";;;2025-06-12 21:20:37;DEV_FARM60_TYPE11_ID4
;;;;"72,24525";;2025-06-12 21:20:38;DEV_FARM60_TYPE11_ID5
;;;;;"72,020998";2025-06-12 21:20:39;DEV_FARM60_TYPE11_ID6
"72,001733";;;;;;2025-06-12 21:30:34;DEV_FARM60_TYPE11_ID1
;"72,108576";;;;;2025-06-12 21:30:34;DEV_FARM60_TYPE11_ID2
;;;"71,827765";;;2025-06-12 21:30:37;DEV_FARM60_TYPE11_ID4
;;;;"71,88118";;2025-06-12 21:30:38;DEV_FARM60_TYPE11_ID5
;;;;;"71,720464";2025-06-12 21:30:39;DEV_FARM60_TYPE11_ID6
"71,56598400000001";;;;;;2025-06-12 21:40:34;DEV_FARM60_TYPE11_ID1
;"71,97049";;;;;2025-06-12 21:40:34;DEV_FARM60_TYPE11_ID2
;;;"71,559388";;;2025-06-12 21:40:37;DEV_FARM60_TYPE11_ID4
;;;;"71,71335";;2025-06-12 21:40:38;DEV_FARM60_TYPE11_ID5
;;;;;"71,568606";2025-06-12 21:40:39;DEV_FARM60_TYPE11_ID6
"71,422354";;;;;;2025-06-12 21:50:34;DEV_FARM60_TYPE11_ID1
;"71,81754300000001";;;;;2025-06-12 21:50:34;DEV_FARM60_TYPE11_ID2
;;;"71,522663";;;2025-06-12 21:50:37;DEV_FARM60_TYPE11_ID4
;;;;"71,579224";;2025-06-12 21:50:37;DEV_FARM60_TYPE11_ID5
;;;;;"71,38454";2025-06-12 21:50:39;DEV_FARM60_TYPE11_ID6
"71,29994300000001";;;;;;2025-06-12 22:00:34;DEV_FARM60_TYPE11_ID1
;"71,64120999999999";;;;;2025-06-12 22:00:34;DEV_FARM60_TYPE11_ID2
;;;"71,231802";;;2025-06-12 22:00:36;DEV_FARM60_TYPE11_ID4
