datetime,date,hour,id_meteo_station,Velocità del vento,dew_point,humidity,temperature,wet_bulb,wind_dir,wind_gust
2025-06-23 02:08:39,2025-06-23,02:08:39,out,1.03,20.0,100.0,20.0,20.012,49.4,1.21
2025-06-23 02:08:52,2025-06-23,02:08:52,in,0.96,1310.8,0.0,20.1,6.17,329.1,1.32
2025-06-23 02:09:42,2025-06-23,02:09:42,out,1.11,20.0,100.0,20.0,20.012,60.5,1.35
2025-06-23 02:09:56,2025-06-23,02:09:56,in,0.96,1310.8,0.0,20.1,6.17,329.1,1.32
2025-06-23 02:10:46,2025-06-23,02:10:46,out,1.06,19.9,100.0,19.9,19.911,57.9,1.28
2025-06-23 02:11:00,2025-06-23,02:11:00,in,0.96,1310.8,0.0,20.1,6.17,329.1,1.32
2025-06-23 02:11:50,2025-06-23,02:11:50,out,0.96,19.9,100.0,19.9,19.911,64.5,1.61
2025-06-23 02:12:03,2025-06-23,02:12:03,in,0.96,1310.8,0.0,20.1,6.17,329.1,1.32
2025-06-23 02:12:54,2025-06-23,02:12:54,out,0.87,19.9,100.0,19.9,19.911,60.4,1.47
2025-06-23 02:13:06,2025-06-23,02:13:06,in,0.96,1310.8,0.0,20.1,6.17,329.1,1.32
2025-06-23 02:13:56,2025-06-23,02:13:56,out,0.91,19.9,100.0,19.9,19.911,63.7,1.27
2025-06-23 02:14:10,2025-06-23,02:14:10,in,0.96,1310.8,0.0,20.1,6.17,329.1,1.32
2025-06-23 02:15:00,2025-06-23,02:15:00,out,1.27,19.9,100.0,19.9,19.911,64.3,1.58
2025-06-23 02:15:14,2025-06-23,02:15:14,in,0.96,1310.8,0.0,20.1,6.17,329.1,1.32
2025-06-23 02:16:04,2025-06-23,02:16:04,out,1.58,19.8,100.0,19.8,19.81,65.9,1.84
2025-06-23 02:16:17,2025-06-23,02:16:17,in,0.96,1310.8,0.0,20.1,6.17,329.1,1.32
2025-06-23 02:17:07,2025-06-23,02:17:07,out,1.24,19.8,100.0,19.8,19.81,61.9,2.25
2025-06-23 02:17:20,2025-06-23,02:17:20,in,0.96,1310.8,0.0,20.1,6.17,329.1,1.32
2025-06-23 02:18:10,2025-06-23,02:18:10,out,1.56,19.8,100.0,19.8,19.81,66.7,1.97
2025-06-23 02:18:24,2025-06-23,02:18:24,in,0.96,1310.8,0.0,20.0,6.129,329.1,1.32
2025-06-23 02:19:14,2025-06-23,02:19:14,out,1.64,19.7,100.0,19.7,19.709,66.8,1.96
2025-06-23 02:19:28,2025-06-23,02:19:28,in,0.96,1310.8,0.0,20.0,6.129,329.1,1.32
2025-06-23 02:20:18,2025-06-23,02:20:18,out,0.94,19.7,100.0,19.7,19.709,61.5,1.56
2025-06-23 02:20:31,2025-06-23,02:20:31,in,0.96,1310.8,0.0,19.9,6.087,329.1,1.32
2025-06-23 02:21:22,2025-06-23,02:21:22,out,1.27,19.6,100.0,19.7,19.709,55.0,1.45
2025-06-23 02:21:34,2025-06-23,02:21:34,in,0.96,1310.8,0.0,19.9,6.087,329.1,1.32
2025-06-23 02:22:25,2025-06-23,02:22:25,out,1.07,19.6,100.0,19.6,19.609,47.0,1.34
2025-06-23 02:22:38,2025-06-23,02:22:38,in,0.96,1310.8,0.0,19.9,6.087,329.1,1.32
2025-06-23 02:23:28,2025-06-23,02:23:28,out,1.05,19.6,100.0,19.6,19.609,32.6,1.89
2025-06-23 02:23:42,2025-06-23,02:23:42,in,0.96,1310.8,0.0,19.9,6.087,329.1,1.32
2025-06-23 02:24:32,2025-06-23,02:24:32,out,1.16,19.6,100.0,19.6,19.609,51.8,1.7
2025-06-23 02:24:45,2025-06-23,02:24:45,in,0.96,1310.8,0.0,19.9,6.087,329.1,1.32
2025-06-23 02:25:36,2025-06-23,02:25:36,out,1.16,19.5,100.0,19.5,19.508,35.9,1.64
2025-06-23 02:25:48,2025-06-23,02:25:48,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:26:38,2025-06-23,02:26:38,out,1.13,19.5,100.0,19.5,19.508,34.5,1.63
2025-06-23 02:26:52,2025-06-23,02:26:52,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:27:42,2025-06-23,02:27:42,out,1.21,19.5,100.0,19.5,19.508,41.5,1.55
2025-06-23 02:27:56,2025-06-23,02:27:56,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:28:46,2025-06-23,02:28:46,out,1.42,19.5,100.0,19.5,19.508,56.5,1.69
2025-06-23 02:28:59,2025-06-23,02:28:59,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:29:50,2025-06-23,02:29:50,out,1.2,19.5,100.0,19.5,19.508,64.1,1.58
2025-06-23 02:30:02,2025-06-23,02:30:02,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:30:53,2025-06-23,02:30:53,out,1.22,19.5,100.0,19.5,19.508,60.0,1.94
2025-06-23 02:31:06,2025-06-23,02:31:06,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:31:56,2025-06-23,02:31:56,out,0.98,19.5,100.0,19.5,19.508,58.5,1.51
2025-06-23 02:32:10,2025-06-23,02:32:10,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:33:00,2025-06-23,02:33:00,out,0.73,19.5,100.0,19.5,19.508,46.2,1.15
2025-06-23 02:33:13,2025-06-23,02:33:13,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:34:04,2025-06-23,02:34:04,out,0.84,19.4,100.0,19.4,19.407,69.0,1.05
2025-06-23 02:34:16,2025-06-23,02:34:16,in,0.96,1310.8,0.0,19.9,6.087,329.1,1.32
2025-06-23 02:35:07,2025-06-23,02:35:07,out,0.54,19.4,100.0,19.4,19.407,54.8,1.06
2025-06-23 02:35:20,2025-06-23,02:35:20,in,0.96,1310.8,0.0,19.9,6.087,329.1,1.32
2025-06-23 02:36:10,2025-06-23,02:36:10,out,0.85,19.4,100.0,19.4,19.407,50.2,1.06
2025-06-23 02:36:24,2025-06-23,02:36:24,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:37:14,2025-06-23,02:37:14,out,0.89,19.4,100.0,19.4,19.407,47.1,1.17
2025-06-23 02:37:27,2025-06-23,02:37:27,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:38:18,2025-06-23,02:38:18,out,1.34,19.4,100.0,19.4,19.407,38.4,1.46
2025-06-23 02:38:30,2025-06-23,02:38:30,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:39:21,2025-06-23,02:39:21,out,1.54,19.3,100.0,19.3,19.307,50.9,1.7
2025-06-23 02:39:34,2025-06-23,02:39:34,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:40:24,2025-06-23,02:40:24,out,1.3,19.3,100.0,19.3,19.307,45.2,1.57
2025-06-23 02:40:38,2025-06-23,02:40:38,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:41:28,2025-06-23,02:41:28,out,1.19,19.3,100.0,19.3,19.307,34.3,1.78
2025-06-23 02:41:41,2025-06-23,02:41:41,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:42:32,2025-06-23,02:42:32,out,1.25,19.3,100.0,19.3,19.307,54.0,1.85
2025-06-23 02:42:44,2025-06-23,02:42:44,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:43:35,2025-06-23,02:43:35,out,1.64,19.3,100.0,19.3,19.307,35.6,1.91
2025-06-23 02:43:48,2025-06-23,02:43:48,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:44:38,2025-06-23,02:44:38,out,1.44,19.3,100.0,19.3,19.307,36.2,1.71
2025-06-23 02:44:52,2025-06-23,02:44:52,in,0.96,1310.8,0.0,19.7,6.004,329.1,1.32
2025-06-23 02:45:42,2025-06-23,02:45:42,out,1.03,19.3,100.0,19.3,19.307,37.6,1.69
2025-06-23 02:45:55,2025-06-23,02:45:55,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:46:46,2025-06-23,02:46:46,out,1.05,19.2,100.0,19.2,19.206,38.5,1.93
2025-06-23 02:46:58,2025-06-23,02:46:58,in,0.96,1310.8,0.0,19.7,6.004,329.1,1.32
2025-06-23 02:47:49,2025-06-23,02:47:49,out,1.21,19.2,100.0,19.3,19.307,37.4,1.82
2025-06-23 02:48:02,2025-06-23,02:48:02,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:48:52,2025-06-23,02:48:52,out,1.08,19.3,100.0,19.3,19.307,46.7,1.62
2025-06-23 02:49:06,2025-06-23,02:49:06,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:49:56,2025-06-23,02:49:56,out,1.39,19.3,100.0,19.3,19.307,57.3,1.69
2025-06-23 02:50:09,2025-06-23,02:50:09,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:51:00,2025-06-23,02:51:00,out,1.18,19.3,100.0,19.3,19.307,46.7,1.73
2025-06-23 02:51:12,2025-06-23,02:51:12,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:52:03,2025-06-23,02:52:03,out,1.01,19.3,100.0,19.3,19.307,31.6,1.95
2025-06-23 02:52:16,2025-06-23,02:52:16,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:53:06,2025-06-23,02:53:06,out,1.48,19.3,100.0,19.3,19.307,57.5,1.63
2025-06-23 02:53:20,2025-06-23,02:53:20,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:54:10,2025-06-23,02:54:10,out,1.45,19.3,100.0,19.3,19.307,64.0,2.25
2025-06-23 02:54:23,2025-06-23,02:54:23,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:55:14,2025-06-23,02:55:14,out,1.46,19.2,100.0,19.2,19.206,57.2,1.6
2025-06-23 02:55:26,2025-06-23,02:55:26,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 02:56:17,2025-06-23,02:56:17,out,1.32,19.3,100.0,19.2,19.206,64.6,1.57
2025-06-23 02:56:30,2025-06-23,02:56:30,in,0.96,1310.8,0.0,19.9,6.087,329.1,1.32
2025-06-23 02:57:20,2025-06-23,02:57:20,out,0.82,19.2,100.0,19.2,19.206,49.5,1.5
2025-06-23 02:57:34,2025-06-23,02:57:34,in,0.96,1310.8,0.0,19.9,6.087,329.1,1.32
2025-06-23 02:58:24,2025-06-23,02:58:24,out,1.05,19.2,100.0,19.2,19.206,48.9,1.66
2025-06-23 02:58:37,2025-06-23,02:58:37,in,0.96,1310.8,0.0,19.9,6.087,329.1,1.32
2025-06-23 02:59:28,2025-06-23,02:59:28,out,0.91,19.2,100.0,19.2,19.206,4.0,1.49
2025-06-23 02:59:40,2025-06-23,02:59:40,in,0.96,1310.8,0.0,19.8,6.046,329.1,1.32
2025-06-23 03:00:31,2025-06-23,03:00:31,out,0.8,19.3,100.0,19.3,19.307,18.7,1.18
2025-06-23 03:00:44,2025-06-23,03:00:44,in,0.96,1310.8,0.0,19.8,6.046,328.5,0.74
2025-06-23 03:01:34,2025-06-23,03:01:34,out,1.23,19.3,100.0,19.3,19.307,50.9,1.38
2025-06-23 03:01:48,2025-06-23,03:01:48,in,0.91,1310.8,0.0,19.9,6.087,328.1,0.58
2025-06-23 03:02:38,2025-06-23,03:02:38,out,0.84,19.3,100.0,19.3,19.307,47.4,1.69
2025-06-23 03:02:51,2025-06-23,03:02:51,in,0.85,1310.8,0.0,19.9,6.087,328.5,0.6
2025-06-23 03:03:42,2025-06-23,03:03:42,out,1.11,19.3,100.0,19.3,19.307,47.0,1.64
2025-06-23 03:03:54,2025-06-23,03:03:54,in,0.85,1310.8,0.0,19.9,6.087,328.5,0.6
2025-06-23 03:04:45,2025-06-23,03:04:45,out,1.29,19.3,100.0,19.3,19.307,58.4,1.81
2025-06-23 03:04:58,2025-06-23,03:04:58,in,0.85,1310.8,0.0,19.9,6.087,328.5,0.6
2025-06-23 03:05:48,2025-06-23,03:05:48,out,1.38,19.3,100.0,19.3,19.307,52.6,2.02
2025-06-23 03:06:02,2025-06-23,03:06:02,in,0.6,1310.8,0.0,19.9,6.087,335.0,0.41
2025-06-23 03:06:52,2025-06-23,03:06:52,out,1.5,19.3,100.0,19.3,19.307,58.2,2.23
2025-06-23 03:07:05,2025-06-23,03:07:05,in,0.55,1310.8,0.0,19.9,6.087,342.4,0.93
2025-06-23 03:07:56,2025-06-23,03:07:56,out,1.37,19.3,100.0,19.3,19.307,51.2,1.77
2025-06-23 03:08:08,2025-06-23,03:08:08,in,0.64,1310.8,0.0,19.9,6.087,350.9,1.13
2025-06-23 03:08:59,2025-06-23,03:08:59,out,1.2,19.3,100.0,19.3,19.307,59.4,2.15
2025-06-23 03:09:12,2025-06-23,03:09:12,in,0.7,1310.8,0.0,19.8,6.046,345.8,0.77
2025-06-23 03:10:02,2025-06-23,03:10:02,out,1.68,19.3,100.0,19.3,19.307,65.7,2.01
2025-06-23 03:10:16,2025-06-23,03:10:16,in,0.7,1310.8,0.0,19.8,6.046,335.7,0.85
2025-06-23 03:11:06,2025-06-23,03:11:06,out,1.24,19.3,100.0,19.3,19.307,48.5,2.13
2025-06-23 03:11:19,2025-06-23,03:11:19,in,0.84,1310.8,0.0,19.8,6.046,331.7,1.15
2025-06-23 03:12:10,2025-06-23,03:12:10,out,1.17,19.3,100.0,19.3,19.307,57.5,1.79
2025-06-23 03:12:22,2025-06-23,03:12:22,in,0.86,1310.8,0.0,19.8,6.046,327.2,1.74
2025-06-23 03:13:13,2025-06-23,03:13:13,out,1.1,19.2,100.0,19.2,19.206,64.1,2.16
2025-06-23 03:13:26,2025-06-23,03:13:26,in,0.89,1310.8,0.0,19.7,6.004,316.7,1.16
2025-06-23 03:14:16,2025-06-23,03:14:16,out,1.25,19.2,100.0,19.2,19.206,63.2,1.63
2025-06-23 03:14:30,2025-06-23,03:14:30,in,0.75,1310.8,0.0,19.7,6.004,318.1,1.1
2025-06-23 03:15:20,2025-06-23,03:15:20,out,0.46,19.2,100.0,19.2,19.206,87.4,1.42
2025-06-23 03:15:33,2025-06-23,03:15:33,in,0.96,1310.8,0.0,19.7,6.004,321.7,1.18
2025-06-23 03:16:24,2025-06-23,03:16:24,out,0.94,19.2,100.0,19.2,19.206,105.4,1.13
2025-06-23 03:16:36,2025-06-23,03:16:36,in,0.82,1310.8,0.0,19.7,6.004,324.0,1.07
2025-06-23 03:17:27,2025-06-23,03:17:27,out,0.88,19.2,100.0,19.2,19.206,79.0,1.42
2025-06-23 03:17:40,2025-06-23,03:17:40,in,0.6,1310.8,0.0,19.8,6.046,332.6,0.85
2025-06-23 03:18:30,2025-06-23,03:18:30,out,0.7,19.2,100.0,19.2,19.206,85.3,1.31
2025-06-23 03:18:44,2025-06-23,03:18:44,in,0.57,1310.8,0.0,19.7,6.004,335.0,1.3
2025-06-23 03:19:34,2025-06-23,03:19:34,out,0.57,19.2,100.0,19.2,19.206,85.7,0.94
2025-06-23 03:19:48,2025-06-23,03:19:48,in,0.46,1310.8,0.0,19.7,6.004,336.3,1.3
2025-06-23 03:20:38,2025-06-23,03:20:38,out,1.35,19.2,100.0,19.2,19.206,99.6,1.51
2025-06-23 03:20:51,2025-06-23,03:20:51,in,0.78,1310.8,0.0,19.7,6.004,321.5,1.39
2025-06-23 03:21:41,2025-06-23,03:21:41,out,0.83,19.2,100.0,19.2,19.206,90.9,1.28
2025-06-23 03:21:54,2025-06-23,03:21:54,in,0.87,1310.8,0.0,19.7,6.004,327.8,1.36
2025-06-23 03:22:45,2025-06-23,03:22:45,out,0.48,19.2,100.0,19.2,19.206,58.0,0.89
2025-06-23 03:22:58,2025-06-23,03:22:58,in,0.57,1310.8,0.0,19.7,6.004,317.6,1.84
2025-06-23 03:23:48,2025-06-23,03:23:48,out,0.61,19.2,100.0,19.2,19.206,72.3,0.81
2025-06-23 03:24:02,2025-06-23,03:24:02,in,0.57,1310.8,0.0,19.7,6.004,332.1,1.24
2025-06-23 03:24:52,2025-06-23,03:24:52,out,0.89,19.1,100.0,19.1,19.105,64.3,0.93
2025-06-23 03:25:05,2025-06-23,03:25:05,in,1.23,1310.8,0.0,19.7,6.004,326.1,1.46
2025-06-23 03:25:56,2025-06-23,03:25:56,out,0.68,19.1,100.0,19.1,19.105,56.5,0.98
2025-06-23 03:26:08,2025-06-23,03:26:08,in,0.94,1310.8,0.0,19.7,6.004,318.7,1.95
2025-06-23 03:26:58,2025-06-23,03:26:58,out,0.93,19.1,100.0,19.1,19.105,58.7,1.09
2025-06-23 03:27:12,2025-06-23,03:27:12,in,0.69,1310.8,0.0,19.7,6.004,327.9,1.29
2025-06-23 03:28:02,2025-06-23,03:28:02,out,1.46,19.1,100.0,19.1,19.105,63.8,1.65
2025-06-23 03:28:16,2025-06-23,03:28:16,in,0.67,1310.8,0.0,19.8,6.046,323.1,1.51
2025-06-23 03:29:06,2025-06-23,03:29:06,out,1.23,19.1,100.0,19.1,19.105,56.7,1.92
2025-06-23 03:29:19,2025-06-23,03:29:19,in,1.04,1310.8,0.0,19.8,6.046,319.8,1.33
2025-06-23 03:30:10,2025-06-23,03:30:10,out,1.09,19.1,100.0,19.1,19.105,46.1,1.78
2025-06-23 03:30:22,2025-06-23,03:30:22,in,1.03,1310.8,0.0,19.7,6.004,322.2,1.54
2025-06-23 03:31:12,2025-06-23,03:31:12,out,1.14,19.1,100.0,19.1,19.105,55.3,1.68
2025-06-23 03:31:26,2025-06-23,03:31:26,in,0.75,1310.8,0.0,19.8,6.046,322.8,1.41
2025-06-23 03:32:16,2025-06-23,03:32:16,out,1.57,19.1,100.0,19.1,19.105,54.7,1.78
2025-06-23 03:32:30,2025-06-23,03:32:30,in,0.65,1310.8,0.0,19.8,6.046,327.2,1.93
2025-06-23 03:33:20,2025-06-23,03:33:20,out,1.6,19.1,100.0,19.1,19.105,66.3,1.96
2025-06-23 03:33:33,2025-06-23,03:33:33,in,1.12,1310.8,0.0,19.8,6.046,330.8,1.6
2025-06-23 03:34:24,2025-06-23,03:34:24,out,1.62,19.1,100.0,19.1,19.105,65.4,1.86
2025-06-23 03:34:36,2025-06-23,03:34:36,in,1.14,1310.8,0.0,19.7,6.004,323.3,2.07
2025-06-23 03:35:26,2025-06-23,03:35:26,out,1.93,19.1,100.0,19.1,19.105,61.0,2.07
2025-06-23 03:35:40,2025-06-23,03:35:40,in,1.0,1310.8,0.0,19.7,6.004,331.8,2.06
2025-06-23 03:36:30,2025-06-23,03:36:30,out,1.47,19.2,100.0,19.2,19.206,57.8,2.0
2025-06-23 03:36:44,2025-06-23,03:36:44,in,0.92,1310.8,0.0,19.7,6.004,342.2,1.62
2025-06-23 03:37:34,2025-06-23,03:37:34,out,1.62,19.2,100.0,19.2,19.206,61.0,1.86
2025-06-23 03:37:47,2025-06-23,03:37:47,in,0.71,1310.8,0.0,19.7,6.004,347.0,2.39
2025-06-23 03:38:38,2025-06-23,03:38:38,out,1.29,19.2,100.0,19.2,19.206,59.2,2.21
2025-06-23 03:38:50,2025-06-23,03:38:50,in,0.94,1310.8,0.0,19.7,6.004,339.5,1.45
2025-06-23 03:39:41,2025-06-23,03:39:41,out,1.47,19.2,100.0,19.2,19.206,52.3,2.09
2025-06-23 03:39:54,2025-06-23,03:39:54,in,0.59,1310.8,0.0,19.7,6.004,355.3,1.41
2025-06-23 03:40:44,2025-06-23,03:40:44,out,1.27,19.2,100.0,19.2,19.206,52.6,1.92
2025-06-23 03:40:58,2025-06-23,03:40:58,in,1.04,1310.8,0.0,19.7,6.004,333.1,1.61
2025-06-23 03:41:48,2025-06-23,03:41:48,out,1.32,19.2,100.0,19.2,19.206,68.9,2.03
2025-06-23 03:42:01,2025-06-23,03:42:01,in,0.87,1310.8,0.0,19.7,6.004,327.2,1.56
2025-06-23 03:42:51,2025-06-23,03:42:51,out,1.77,19.2,100.0,19.2,19.206,70.7,2.14
2025-06-23 03:43:04,2025-06-23,03:43:04,in,0.68,1310.8,0.0,19.7,6.004,345.0,1.43
2025-06-23 03:43:55,2025-06-23,03:43:55,out,1.52,19.2,100.0,19.2,19.206,68.0,1.9
2025-06-23 03:44:08,2025-06-23,03:44:08,in,0.51,1310.8,0.0,19.7,6.004,342.0,1.6
2025-06-23 03:44:58,2025-06-23,03:44:58,out,1.31,19.2,100.0,19.2,19.206,63.1,2.01
2025-06-23 03:45:12,2025-06-23,03:45:12,in,0.99,1310.8,0.0,19.7,6.004,324.9,1.68
2025-06-23 03:46:02,2025-06-23,03:46:02,out,1.54,19.3,100.0,19.3,19.307,63.5,1.95
2025-06-23 03:46:15,2025-06-23,03:46:15,in,0.69,1310.8,0.0,19.6,5.963,339.7,1.65
2025-06-23 03:47:06,2025-06-23,03:47:06,out,1.62,19.3,100.0,19.3,19.307,67.1,2.08
2025-06-23 03:47:18,2025-06-23,03:47:18,in,1.21,1310.8,0.0,19.6,5.963,328.5,1.71
2025-06-23 03:48:09,2025-06-23,03:48:09,out,1.44,19.3,100.0,19.3,19.307,64.4,2.05
2025-06-23 03:48:22,2025-06-23,03:48:22,in,0.89,1310.8,0.0,19.6,5.963,333.4,1.65
2025-06-23 03:49:12,2025-06-23,03:49:12,out,1.47,19.2,100.0,19.2,19.206,66.1,1.84
2025-06-23 03:49:26,2025-06-23,03:49:26,in,0.94,1310.8,0.0,19.6,5.963,332.0,1.49
2025-06-23 03:50:16,2025-06-23,03:50:16,out,1.02,19.3,100.0,19.3,19.307,68.7,1.6
2025-06-23 03:50:29,2025-06-23,03:50:29,in,0.85,1310.8,0.0,19.6,5.963,339.4,1.42
2025-06-23 03:51:20,2025-06-23,03:51:20,out,1.41,19.3,100.0,19.3,19.307,64.3,1.82
2025-06-23 03:51:32,2025-06-23,03:51:32,in,0.97,1310.8,0.0,19.6,5.963,329.1,1.33
2025-06-23 03:52:23,2025-06-23,03:52:23,out,0.82,19.3,100.0,19.3,19.307,75.3,1.78
2025-06-23 03:52:36,2025-06-23,03:52:36,in,0.48,1310.8,0.0,19.6,5.963,338.7,1.47
2025-06-23 03:53:26,2025-06-23,03:53:26,out,0.63,19.3,100.0,19.3,19.307,67.8,1.65
2025-06-23 03:53:40,2025-06-23,03:53:40,in,1.18,1310.8,0.0,19.6,5.963,317.1,1.61
2025-06-23 03:54:30,2025-06-23,03:54:30,out,0.9,19.3,100.0,19.3,19.307,69.8,1.31
2025-06-23 03:54:43,2025-06-23,03:54:43,in,0.98,1310.8,0.0,19.6,5.963,331.0,1.6
2025-06-23 03:55:34,2025-06-23,03:55:34,out,0.71,19.3,100.0,19.3,19.307,74.4,1.39
2025-06-23 03:55:46,2025-06-23,03:55:46,in,0.96,1310.8,0.0,19.6,5.963,325.0,1.43
2025-06-23 03:56:37,2025-06-23,03:56:37,out,0.77,19.2,100.0,19.2,19.206,62.6,1.03
2025-06-23 03:56:50,2025-06-23,03:56:50,in,0.79,1310.8,0.0,19.6,5.963,325.2,1.35
2025-06-23 03:57:40,2025-06-23,03:57:40,out,0.61,19.3,100.0,19.3,19.307,60.4,0.96
2025-06-23 03:57:54,2025-06-23,03:57:54,in,0.59,1310.8,0.0,19.6,5.963,327.5,1.7
2025-06-23 03:58:44,2025-06-23,03:58:44,out,0.38,19.3,100.0,19.3,19.307,85.1,0.7
2025-06-23 03:58:57,2025-06-23,03:58:57,in,0.87,1310.8,0.0,19.6,5.963,315.9,1.7
2025-06-23 03:59:48,2025-06-23,03:59:48,out,0.54,19.3,100.0,19.3,19.307,88.2,0.95
2025-06-23 04:00:00,2025-06-23,04:00:00,in,0.37,1310.8,0.0,19.6,5.963,340.0,1.41
2025-06-23 04:00:51,2025-06-23,04:00:51,out,0.76,19.3,100.0,19.3,19.307,87.4,0.97
2025-06-23 04:01:04,2025-06-23,04:01:04,in,0.88,1310.8,0.0,19.7,6.004,320.8,1.64
2025-06-23 04:01:54,2025-06-23,04:01:54,out,0.52,19.3,100.0,19.3,19.307,53.5,0.81
2025-06-23 04:02:08,2025-06-23,04:02:08,in,0.5,1310.8,0.0,19.7,6.004,330.9,1.04
2025-06-23 04:02:58,2025-06-23,04:02:58,out,0.93,19.2,100.0,19.2,19.206,77.5,1.05
2025-06-23 04:03:11,2025-06-23,04:03:11,in,1.05,1310.8,0.0,19.7,6.004,321.8,1.66
2025-06-23 04:04:02,2025-06-23,04:04:02,out,0.74,19.2,100.0,19.2,19.206,98.4,1.01
2025-06-23 04:04:14,2025-06-23,04:04:14,in,0.64,1310.8,0.0,19.7,6.004,334.3,1.47
2025-06-23 04:05:05,2025-06-23,04:05:05,out,0.99,19.3,100.0,19.3,19.307,83.0,1.25
2025-06-23 04:05:18,2025-06-23,04:05:18,in,0.89,1310.8,0.0,19.7,6.004,320.5,1.33
2025-06-23 04:06:08,2025-06-23,04:06:08,out,0.77,19.3,100.0,19.3,19.307,87.7,1.13
2025-06-23 04:06:22,2025-06-23,04:06:22,in,0.79,1310.8,0.0,19.7,6.004,316.5,1.19
2025-06-23 04:07:12,2025-06-23,04:07:12,out,1.21,19.3,100.0,19.3,19.307,86.8,1.5
2025-06-23 04:07:25,2025-06-23,04:07:25,in,0.88,1310.8,0.0,19.8,6.046,320.0,1.22
2025-06-23 04:08:16,2025-06-23,04:08:16,out,0.7,19.3,100.0,19.3,19.307,105.2,1.79
2025-06-23 04:08:28,2025-06-23,04:08:28,in,1.26,1310.8,0.0,19.8,6.046,324.9,1.59
2025-06-23 04:09:19,2025-06-23,04:09:19,out,0.52,19.3,100.0,19.3,19.307,97.9,0.82
2025-06-23 04:09:32,2025-06-23,04:09:32,in,1.16,1310.8,0.0,19.8,6.046,324.8,1.57
2025-06-23 04:10:22,2025-06-23,04:10:22,out,0.67,19.3,100.0,19.3,19.307,95.2,0.86
2025-06-23 04:10:36,2025-06-23,04:10:36,in,1.03,1310.8,0.0,19.9,6.087,317.6,1.47
2025-06-23 04:11:26,2025-06-23,04:11:26,out,0.48,19.3,100.0,19.3,19.307,82.2,0.95
2025-06-23 04:11:39,2025-06-23,04:11:39,in,0.91,1310.8,0.0,19.9,6.087,324.5,1.57
2025-06-23 04:12:30,2025-06-23,04:12:30,out,0.8,19.3,100.0,19.3,19.307,60.1,1.02
2025-06-23 04:12:42,2025-06-23,04:12:42,in,0.71,1310.8,0.0,19.9,6.087,323.8,1.58
2025-06-23 04:13:33,2025-06-23,04:13:33,out,1.41,19.3,100.0,19.3,19.307,65.8,1.54
2025-06-23 04:13:46,2025-06-23,04:13:46,in,0.89,1310.8,0.0,19.9,6.087,321.7,1.17
2025-06-23 04:14:36,2025-06-23,04:14:36,out,1.45,19.3,100.0,19.3,19.307,66.1,1.67
2025-06-23 04:14:50,2025-06-23,04:14:50,in,1.36,1310.8,0.0,19.9,6.087,318.3,1.85
2025-06-23 04:15:40,2025-06-23,04:15:40,out,1.35,19.4,100.0,19.4,19.407,55.4,1.64
2025-06-23 04:15:53,2025-06-23,04:15:53,in,0.77,1310.8,0.0,19.9,6.087,328.3,1.33
2025-06-23 04:16:44,2025-06-23,04:16:44,out,1.06,19.4,100.0,19.4,19.407,42.3,1.66
2025-06-23 04:16:56,2025-06-23,04:16:56,in,0.72,1310.8,0.0,19.9,6.087,319.8,1.44
2025-06-23 04:17:47,2025-06-23,04:17:47,out,1.0,19.4,100.0,19.4,19.407,49.8,1.75
2025-06-23 04:18:00,2025-06-23,04:18:00,in,0.36,1310.8,0.0,19.9,6.087,343.1,1.31
