datetime,date,hour,CO2,NH3,CH4,id_channel
2025-09-17 09:28:29,2025-09-17,09:28:29,479.7036666666666,0.7956666666666666,1.1946666666666665,7
2025-09-17 09:37:26,2025-09-17,09:37:26,496.393,0.7536666666666667,1.594,7
2025-09-17 09:46:24,2025-09-17,09:46:24,517.2433333333333,0.7476666666666666,1.6623333333333334,7
2025-09-17 09:55:19,2025-09-17,09:55:19,512.2973333333333,0.798,1.8920000000000001,7
2025-09-17 10:04:11,2025-09-17,10:04:11,508.805,0.6783333333333333,1.595,7
2025-09-17 10:13:14,2025-09-17,10:13:14,508.0106666666666,0.661,3.421,7
2025-09-17 10:22:07,2025-09-17,10:22:07,535.104,0.9453333333333335,10.553333333333333,7
2025-09-17 10:31:11,2025-09-17,10:31:11,531.0089999999999,0.733,4.338,7
2025-09-17 10:40:05,2025-09-17,10:40:05,552.1996666666668,0.9703333333333335,9.059333333333335,7
2025-09-17 10:49:03,2025-09-17,10:49:03,537.5943333333333,0.8513333333333333,5.927333333333333,7
2025-09-17 10:58:07,2025-09-17,10:58:07,512.1316666666667,0.7483333333333334,2.586333333333333,7
2025-09-17 11:07:07,2025-09-17,11:07:07,523.374,0.8356666666666667,3.7006666666666668,7
2025-09-17 11:16:12,2025-09-17,11:16:12,494.17799999999994,0.7803333333333334,1.0439999999999998,7
2025-09-17 11:25:10,2025-09-17,11:25:10,490.2516666666667,0.6853333333333333,1.5406666666666666,7
2025-09-17 11:34:10,2025-09-17,11:34:10,489.9896666666666,0.8086666666666668,1.3756666666666666,7
2025-09-17 11:43:14,2025-09-17,11:43:14,488.6526666666667,0.6693333333333333,-0.04733333333333333,7
2025-09-17 11:52:15,2025-09-17,11:52:15,543.375,0.7493333333333334,1.8893333333333333,7
2025-09-17 12:01:14,2025-09-17,12:01:14,518.8266666666667,0.6046666666666666,0.6706666666666666,7
2025-09-17 12:10:14,2025-09-17,12:10:14,498.9943333333333,0.641,0.4746666666666666,7
2025-09-17 12:19:15,2025-09-17,12:19:15,492.45266666666674,0.7370000000000001,0.4163333333333333,7
2025-09-17 12:28:12,2025-09-17,12:28:12,492.4746666666667,0.691,0.012999999999999975,7
2025-09-17 12:37:08,2025-09-17,12:37:08,506.8736666666667,0.6373333333333333,0.4283333333333334,7
2025-09-17 12:46:19,2025-09-17,12:46:19,502.85133333333334,0.5623333333333334,0.6563333333333333,7
2025-09-17 12:55:23,2025-09-17,12:55:23,503.5253333333333,0.5653333333333334,0.38433333333333336,7
2025-09-17 13:04:15,2025-09-17,13:04:15,503.74233333333336,0.5363333333333333,0.115,7
2025-09-17 13:13:13,2025-09-17,13:13:13,513.6836666666667,0.6229999999999999,-0.20466666666666664,7
2025-09-17 13:22:16,2025-09-17,13:22:16,508.87033333333335,0.6150000000000001,-0.4816666666666667,7
2025-09-17 13:31:28,2025-09-17,13:31:28,503.8223333333333,0.618,-0.638,7
2025-09-17 13:40:27,2025-09-17,13:40:27,500.9216666666667,0.4606666666666666,-0.9293333333333335,7
2025-09-17 13:49:25,2025-09-17,13:49:25,501.70533333333333,0.5113333333333333,-0.9306666666666666,7
2025-09-17 13:58:20,2025-09-17,13:58:20,499.43699999999995,0.48500000000000004,-1.0876666666666666,7
2025-09-17 14:07:20,2025-09-17,14:07:20,502.77666666666664,0.4996666666666667,-1.3793333333333333,7
2025-09-17 14:16:23,2025-09-17,14:16:23,506.66266666666667,0.525,-1.011,7
2025-09-17 14:25:18,2025-09-17,14:25:18,505.32333333333327,0.6053333333333333,-1.3563333333333334,7
2025-09-17 14:34:21,2025-09-17,14:34:21,502.8713333333333,0.543,-1.3950000000000002,7
2025-09-17 14:43:18,2025-09-17,14:43:18,504.18133333333327,0.5356666666666667,-1.1466666666666667,7
2025-09-17 14:52:16,2025-09-17,14:52:16,506.86433333333326,0.5316666666666667,-0.20333333333333334,7
2025-09-17 15:01:15,2025-09-17,15:01:15,505.04833333333335,0.5593333333333333,-0.6036666666666667,7
2025-09-17 15:10:17,2025-09-17,15:10:17,504.40500000000003,0.42933333333333334,-0.085,7
2025-09-17 15:19:11,2025-09-17,15:19:11,505.60966666666667,0.4533333333333333,-0.34800000000000003,7
2025-09-17 15:28:06,2025-09-17,15:28:06,504.3543333333334,0.6236666666666667,-0.433,7
2025-09-17 15:37:04,2025-09-17,15:37:04,503.50199999999995,0.584,-0.39966666666666667,7
2025-09-17 15:46:01,2025-09-17,15:46:01,503.8113333333333,0.45199999999999996,-0.07533333333333334,7
2025-09-17 15:55:03,2025-09-17,15:55:03,502.48133333333334,0.5923333333333334,0.19466666666666665,7
2025-09-17 16:04:01,2025-09-17,16:04:01,506.99033333333335,0.4956666666666667,-0.5833333333333334,7
2025-09-17 16:13:04,2025-09-17,16:13:04,507.2803333333333,0.48666666666666675,0.04833333333333333,7
2025-09-17 16:22:00,2025-09-17,16:22:00,509.05999999999995,0.5716666666666667,-0.47433333333333333,7
