date;id_rabbit;hour;NH3;CO2;PM_2_5;temperature;umidity;datetime;H2S;PM_1_0;PM_4_0;PM_10
2024-05-28;2;01:10:36;1.2;678.0;;15.6;69.5;2024-05-28 01:10:36;;;;
2024-05-28;2;01:20:36;1.1;666.0;9.0;15.5;69.6;2024-05-28 01:20:36;;;;
2024-05-28;2;01:30:36;1.3;662.0;9.0;15.3;70.3;2024-05-28 01:30:36;;;;
2024-05-28;2;01:40:36;1.6;708.0;;15.3;70.3;2024-05-28 01:40:36;;;;
2024-05-28;2;01:50:36;1.7;741.0;8.0;15.2;70.4;2024-05-28 01:50:36;;;;
2024-05-28;2;02:00:36;1.4;667.0;8.0;15.0;69.5;2024-05-28 02:00:36;;;;
2024-05-28;2;02:10:37;1.5;658.0;;14.9;69.9;2024-05-28 02:10:37;;;;
2024-05-28;2;02:20:37;1.2;712.0;7.0;14.8;70.4;2024-05-28 02:20:37;;;;
2024-05-28;2;02:30:37;1.7;644.0;6.0;14.6;69.7;2024-05-28 02:30:37;;;;
2024-05-28;2;02:40:37;1.5;655.0;;14.6;70.3;2024-05-28 02:40:37;;;;
2024-05-28;2;02:50:37;1.3;650.0;7.0;14.5;69.8;2024-05-28 02:50:37;;;;
2024-05-28;2;03:00:37;1.2;666.0;7.0;14.5;70.1;2024-05-28 03:00:37;;;;
2024-05-28;2;03:10:37;1.4;620.0;;14.5;69.8;2024-05-28 03:10:37;;;;
2024-05-28;2;03:20:36;1.4;668.0;6.0;14.4;70.4;2024-05-28 03:20:36;;;;
2024-05-28;2;03:30:36;1.0;686.0;6.0;14.3;70.6;2024-05-28 03:30:36;;;;
2024-05-28;2;03:40:36;1.5;613.0;;14.3;70.3;2024-05-28 03:40:36;;;;
2024-05-28;2;03:50:36;2.2;601.0;6.0;14.3;70.9;2024-05-28 03:50:36;;;;
2024-05-28;2;04:00:36;1.2;612.0;7.0;14.0;71.1;2024-05-28 04:00:36;;;;
2024-05-28;2;04:10:36;1.0;640.0;;13.9;72.0;2024-05-28 04:10:36;;;;
2024-05-28;2;04:20:36;1.0;662.0;7.0;13.8;72.5;2024-05-28 04:20:36;;;;
2024-05-28;2;04:30:36;1.2;663.0;7.0;14.0;72.6;2024-05-28 04:30:36;;;;
2024-05-28;2;04:40:36;1.3;706.0;;14.1;72.8;2024-05-28 04:40:36;;;;
2024-05-28;2;04:50:36;1.6;668.0;7.0;14.1;72.5;2024-05-28 04:50:36;;;;
2024-05-28;2;05:00:36;1.4;660.0;7.0;14.0;73.3;2024-05-28 05:00:36;;;;
2024-05-28;2;05:10:36;1.7;671.0;;13.8;73.5;2024-05-28 05:10:36;;;;
2024-05-28;2;05:20:36;2.5;659.0;7.0;13.9;74.1;2024-05-28 05:20:36;;;;
2024-05-28;2;05:30:36;1.7;667.0;7.0;13.8;73.4;2024-05-28 05:30:36;;;;
2024-05-28;2;05:40:35;1.3;655.0;;13.7;73.3;2024-05-28 05:40:35;;;;
2024-05-28;2;05:50:35;0.9;618.0;6.0;13.7;72.5;2024-05-28 05:50:35;;;;
2024-05-28;2;06:00:35;1.9;610.0;7.0;14.1;73.2;2024-05-28 06:00:35;;;;
2024-05-28;2;06:10:35;2.6;582.0;;14.3;73.5;2024-05-28 06:10:35;;;;
2024-05-28;2;06:20:36;3.3;635.0;8.0;14.6;73.6;2024-05-28 06:20:36;;;;
2024-05-28;2;06:30:36;2.4;603.0;8.0;14.8;72.3;2024-05-28 06:30:36;;;;
2024-05-28;2;06:40:36;1.4;596.0;;14.9;72.0;2024-05-28 06:40:36;;;;
2024-05-28;2;06:50:36;3.1;653.0;8.0;15.3;73.1;2024-05-28 06:50:36;;;;
2024-05-28;2;07:00:36;2.6;661.0;7.0;15.8;72.7;2024-05-28 07:00:36;;;;
2024-05-28;2;07:10:36;1.9;652.0;;16.2;72.0;2024-05-28 07:10:36;;;;
2024-05-28;2;07:20:36;2.2;677.0;9.0;16.6;71.7;2024-05-28 07:20:36;;;;
2024-05-28;2;07:30:36;3.3;809.0;14.0;17.2;72.7;2024-05-28 07:30:36;;;;
2024-05-28;2;07:40:36;2.4;705.0;;17.5;70.7;2024-05-28 07:40:36;;;;
2024-05-28;2;07:50:36;1.5;617.0;9.0;17.6;69.2;2024-05-28 07:50:36;;;;
2024-05-28;2;08:00:36;2.0;601.0;10.0;18.1;68.8;2024-05-28 08:00:36;;;;
2024-05-28;2;08:10:36;2.1;611.0;;18.9;67.8;2024-05-28 08:10:36;;;;
2024-05-28;2;08:20:36;1.5;587.0;10.0;19.6;67.6;2024-05-28 08:20:36;;;;
2024-05-28;2;08:30:36;1.5;591.0;23.0;20.2;68.8;2024-05-28 08:30:36;;;;
2024-05-28;2;08:40:36;1.4;593.0;;20.6;67.6;2024-05-28 08:40:36;;;;
2024-05-28;2;08:50:36;1.6;592.0;16.0;20.9;68.0;2024-05-28 08:50:36;;;;
2024-05-28;2;09:00:36;1.2;568.0;16.0;21.3;65.3;2024-05-28 09:00:36;;;;
2024-05-28;2;09:10:36;1.2;588.0;;21.7;60.5;2024-05-28 09:10:36;;;;
2024-05-28;2;09:20:36;0.9;591.0;8.0;22.1;55.0;2024-05-28 09:20:36;;;;
2024-05-28;2;09:30:36;1.4;630.0;8.0;22.7;54.2;2024-05-28 09:30:36;;;;
2024-05-28;2;09:40:36;0.7;590.0;;23.1;48.8;2024-05-28 09:40:36;;;;
2024-05-28;2;09:50:36;0.7;612.0;5.0;23.6;46.6;2024-05-28 09:50:36;;;;
2024-05-28;2;10:00:36;1.0;605.0;5.0;23.9;46.1;2024-05-28 10:00:36;;;;
2024-05-28;2;10:10:36;0.5;586.0;;24.5;41.9;2024-05-28 10:10:36;;;;
2024-05-28;2;10:20:36;0.4;578.0;4.0;24.4;42.8;2024-05-28 10:20:36;;;;
2024-05-28;2;10:30:36;0.5;594.0;5.0;24.7;44.5;2024-05-28 10:30:36;;;;
2024-05-28;2;10:40:36;;628.0;;25.3;44.5;2024-05-28 10:40:36;;;;
2024-05-28;2;10:50:36;;656.0;4.0;25.5;43.1;2024-05-28 10:50:36;;;;
2024-05-28;2;11:00:36;0.1;651.0;4.0;26.0;40.3;2024-05-28 11:00:36;;;;
2024-05-28;2;11:10:35;;667.0;;26.3;39.7;2024-05-28 11:10:35;;;;
2024-05-28;2;11:20:35;0.1;684.0;5.0;26.6;38.8;2024-05-28 11:20:35;;;;
2024-05-28;2;11:30:36;;644.0;3.0;27.0;34.1;2024-05-28 11:30:36;;;;
2024-05-28;2;11:40:36;0.6;644.0;;27.2;31.6;2024-05-28 11:40:36;;;;
2024-05-28;2;11:50:37;0.4;654.0;3.0;27.7;30.1;2024-05-28 11:50:37;;;;
2024-05-28;2;12:00:37;0.6;660.0;3.0;27.9;30.3;2024-05-28 12:00:37;;;;
2024-05-28;2;12:10:37;0.7;635.0;;28.0;30.0;2024-05-28 12:10:37;;;;
2024-05-28;2;12:20:36;0.4;623.0;3.0;28.0;29.8;2024-05-28 12:20:36;;;;
2024-05-28;2;12:30:36;0.6;643.0;3.0;28.1;30.7;2024-05-28 12:30:36;;;;
2024-05-28;2;12:40:36;0.7;654.0;;28.1;30.6;2024-05-28 12:40:36;;;;
2024-05-28;2;12:50:36;0.5;605.0;8.0;28.0;30.8;2024-05-28 12:50:36;;;;
2024-05-28;2;13:00:36;0.6;614.0;7.0;28.0;30.5;2024-05-28 13:00:36;;;;
2024-05-28;2;13:10:36;0.3;606.0;;28.0;30.8;2024-05-28 13:10:36;;;;
2024-05-28;2;13:20:36;0.4;611.0;8.0;28.0;30.8;2024-05-28 13:20:36;;;;
2024-05-28;2;13:30:36;0.5;620.0;3.0;27.9;31.4;2024-05-28 13:30:36;;;;
2024-05-28;2;13:40:36;0.3;608.0;;27.5;32.2;2024-05-28 13:40:36;;;;
2024-05-28;2;13:50:36;0.8;616.0;3.0;27.5;34.2;2024-05-28 13:50:36;;;;
2024-05-28;2;14:00:36;0.3;636.0;3.0;27.4;33.9;2024-05-28 14:00:36;;;;
2024-05-28;2;14:10:36;0.3;638.0;;27.6;33.6;2024-05-28 14:10:36;;;;
2024-05-28;2;14:20:36;0.1;644.0;8.0;27.6;33.0;2024-05-28 14:20:36;;;;
2024-05-28;2;14:30:36;0.2;666.0;12.0;27.8;33.2;2024-05-28 14:30:36;;;;
2024-05-28;2;14:40:36;0.3;622.0;;27.7;33.4;2024-05-28 14:40:36;;;;
2024-05-28;2;14:50:36;0.5;625.0;6.0;27.9;33.3;2024-05-28 14:50:36;;;;
2024-05-28;2;15:00:36;0.7;651.0;4.0;27.9;33.1;2024-05-28 15:00:36;;;;
2024-05-28;2;15:10:36;0.4;635.0;;27.8;32.5;2024-05-28 15:10:36;;;;
2024-05-28;2;15:20:36;0.7;649.0;3.0;27.8;33.4;2024-05-28 15:20:36;;;;
2024-05-28;2;15:30:36;0.6;622.0;4.0;27.6;33.7;2024-05-28 15:30:36;;;;
2024-05-28;2;15:40:36;0.7;624.0;;27.3;34.1;2024-05-28 15:40:36;;;;
2024-05-28;2;15:50:36;0.6;638.0;4.0;27.3;35.0;2024-05-28 15:50:36;;;;
2024-05-28;2;16:00:36;0.4;603.0;4.0;27.0;35.6;2024-05-28 16:00:36;;;;
2024-05-28;2;16:10:36;1.0;636.0;;26.9;36.8;2024-05-28 16:10:36;;;;
2024-05-28;2;16:20:36;0.8;636.0;3.0;26.9;37.5;2024-05-28 16:20:36;;;;
2024-05-28;2;16:30:36;0.4;633.0;4.0;26.6;38.5;2024-05-28 16:30:36;;;;
2024-05-28;2;16:40:36;0.6;680.0;;26.5;41.6;2024-05-28 16:40:36;;;;
2024-05-28;2;16:50:36;0.4;650.0;3.0;26.3;43.4;2024-05-28 16:50:36;;;;
2024-05-28;2;17:00:36;0.4;649.0;4.0;26.0;42.7;2024-05-28 17:00:36;;;;
2024-05-28;2;17:10:36;1.0;686.0;;26.0;39.5;2024-05-28 17:10:36;;;;
2024-05-28;2;17:20:35;0.8;655.0;4.0;26.2;38.4;2024-05-28 17:20:35;;;;
2024-05-28;2;17:30:36;0.7;676.0;3.0;26.1;36.5;2024-05-28 17:30:36;;;;
2024-05-28;2;17:40:35;1.0;659.0;;26.0;36.0;2024-05-28 17:40:35;;;;
2024-05-28;2;17:50:35;1.4;623.0;4.0;25.8;37.9;2024-05-28 17:50:35;;;;
2024-05-28;2;18:00:36;1.6;672.0;3.0;25.7;38.8;2024-05-28 18:00:36;;;;
2024-05-28;2;18:10:36;2.0;704.0;;25.4;39.2;2024-05-28 18:10:36;;;;
2024-05-28;2;18:20:36;1.6;668.0;4.0;25.3;37.9;2024-05-28 18:20:36;;;;
2024-05-28;2;18:30:36;1.2;646.0;2.0;25.2;34.7;2024-05-28 18:30:36;;;;
2024-05-28;2;18:40:36;1.3;625.0;;25.0;33.7;2024-05-28 18:40:36;;;;
2024-05-28;2;18:50:36;1.6;644.0;5.0;24.7;37.2;2024-05-28 18:50:36;;;;
2024-05-28;2;19:00:36;1.5;676.0;5.0;24.6;36.8;2024-05-28 19:00:36;;;;
2024-05-28;2;19:10:36;1.5;691.0;;24.4;35.6;2024-05-28 19:10:36;;;;
2024-05-28;2;19:20:36;2.2;682.0;4.0;24.2;37.0;2024-05-28 19:20:36;;;;
2024-05-28;2;19:30:36;2.0;678.0;3.0;23.9;38.8;2024-05-28 19:30:36;;;;
2024-05-28;2;19:40:36;2.2;691.0;;23.7;40.1;2024-05-28 19:40:36;;;;
2024-05-28;2;19:50:36;1.8;648.0;4.0;23.4;40.5;2024-05-28 19:50:36;;;;
2024-05-28;2;20:00:36;1.4;635.0;4.0;23.0;41.5;2024-05-28 20:00:36;;;;
2024-05-28;2;20:10:37;1.4;661.0;;22.7;42.9;2024-05-28 20:10:37;;;;
2024-05-28;2;20:20:36;1.0;633.0;4.0;22.4;43.1;2024-05-28 20:20:36;;;;
2024-05-28;2;20:30:36;1.3;645.0;5.0;22.0;46.3;2024-05-28 20:30:36;;;;
2024-05-28;2;20:40:36;1.2;621.0;;21.6;49.7;2024-05-28 20:40:36;;;;
2024-05-28;2;20:50:36;1.7;652.0;4.0;21.4;54.3;2024-05-28 20:50:36;;;;
2024-05-28;2;21:00:36;1.6;693.0;5.0;21.2;58.2;2024-05-28 21:00:36;;;;
2024-05-28;2;21:10:36;1.7;705.0;;20.9;62.1;2024-05-28 21:10:36;;;;
2024-05-28;2;21:20:36;1.3;667.0;6.0;20.7;64.1;2024-05-28 21:20:36;;;;
2024-05-28;2;21:30:36;1.2;677.0;15.0;20.5;67.1;2024-05-28 21:30:36;;;;
2024-05-28;2;21:40:36;1.6;689.0;;20.4;69.6;2024-05-28 21:40:36;;;;
2024-05-28;2;21:50:36;1.5;662.0;37.0;20.2;69.7;2024-05-28 21:50:36;;;;
2024-05-28;2;22:00:36;2.1;646.0;45.0;20.1;71.7;2024-05-28 22:00:36;;;;
2024-05-28;2;22:10:36;2.7;702.0;;19.6;72.2;2024-05-28 22:10:36;;;;
2024-05-28;2;22:20:36;3.0;702.0;41.0;19.4;74.8;2024-05-28 22:20:36;;;;
2024-05-28;2;22:30:36;3.1;706.0;53.0;19.4;75.4;2024-05-28 22:30:36;;;;
2024-05-28;2;22:40:36;2.9;719.0;;19.4;75.9;2024-05-28 22:40:36;;;;
2024-05-28;2;22:50:36;3.1;727.0;35.0;19.3;76.6;2024-05-28 22:50:36;;;;
2024-05-28;2;23:00:35;2.2;710.0;17.0;19.3;77.2;2024-05-28 23:00:35;;;;
2024-05-28;2;23:10:35;1.6;665.0;;19.3;78.0;2024-05-28 23:10:35;;;;
2024-05-28;2;23:20:35;1.6;640.0;15.0;19.2;77.0;2024-05-28 23:20:35;;;;
2024-05-28;2;23:30:35;1.3;787.0;15.0;19.0;76.4;2024-05-28 23:30:35;;;;
2024-05-28;2;23:40:35;2.1;867.0;;19.0;77.6;2024-05-28 23:40:35;;;;
2024-05-28;2;23:50:36;1.7;819.0;14.0;18.9;78.1;2024-05-28 23:50:36;;;;
2024-05-28;4;00:00:38;3.2;927.0;11.0;17.9;65.4;2024-05-28 00:00:38;;;;
2024-05-28;4;00:10:38;3.8;952.0;;17.9;66.3;2024-05-28 00:10:38;;;;
2024-05-28;4;00:20:38;3.2;884.0;10.0;17.7;65.4;2024-05-28 00:20:38;;;;
2024-05-28;4;00:30:37;4.5;880.0;9.0;17.6;66.7;2024-05-28 00:30:37;;;;
2024-05-28;4;00:40:37;3.9;820.0;;17.2;66.8;2024-05-28 00:40:37;;;;
2024-05-28;4;00:50:37;2.9;764.0;9.0;16.7;66.0;2024-05-28 00:50:37;;;;
2024-05-28;4;01:00:37;2.9;727.0;9.0;16.2;66.4;2024-05-28 01:00:37;;;;
2024-05-28;4;01:10:38;2.4;814.0;;16.0;67.7;2024-05-28 01:10:38;;;;
2024-05-28;4;01:20:38;3.1;751.0;9.0;15.8;67.5;2024-05-28 01:20:38;;;;
2024-05-28;4;01:30:38;3.1;790.0;8.0;15.6;68.5;2024-05-28 01:30:38;;;;
2024-05-28;4;01:40:38;3.6;833.0;;15.5;68.7;2024-05-28 01:40:38;;;;
2024-05-28;4;01:50:38;3.4;786.0;8.0;15.3;68.5;2024-05-28 01:50:38;;;;
2024-05-28;4;02:00:38;2.9;737.0;7.0;15.2;68.2;2024-05-28 02:00:38;;;;
2024-05-28;4;02:10:39;3.0;744.0;;15.1;68.6;2024-05-28 02:10:39;;;;
2024-05-28;4;02:20:39;2.6;779.0;6.0;15.0;68.8;2024-05-28 02:20:39;;;;
2024-05-28;4;02:30:39;3.8;766.0;6.0;14.9;68.8;2024-05-28 02:30:39;;;;
2024-05-28;4;02:40:39;3.8;766.0;;14.8;69.3;2024-05-28 02:40:39;;;;
2024-05-28;4;02:50:39;3.3;778.0;6.0;14.7;68.9;2024-05-28 02:50:39;;;;
2024-05-28;4;03:00:39;3.1;799.0;8.0;14.8;69.0;2024-05-28 03:00:39;;;;
2024-05-28;4;03:10:39;3.2;796.0;;14.9;68.8;2024-05-28 03:10:39;;;;
2024-05-28;4;03:20:38;3.3;793.0;5.0;14.7;68.5;2024-05-28 03:20:38;;;;
2024-05-28;4;03:30:38;3.0;764.0;6.0;14.6;69.3;2024-05-28 03:30:38;;;;
2024-05-28;4;03:40:38;3.1;742.0;;14.6;69.3;2024-05-28 03:40:38;;;;
2024-05-28;4;03:50:38;4.8;728.0;6.0;14.6;69.9;2024-05-28 03:50:38;;;;
2024-05-28;4;04:00:38;3.2;714.0;6.0;14.3;69.6;2024-05-28 04:00:38;;;;
2024-05-28;4;04:10:38;3.2;763.0;;14.2;70.6;2024-05-28 04:10:38;;;;
2024-05-28;4;04:20:38;3.8;787.0;6.0;14.1;71.6;2024-05-28 04:20:38;;;;
2024-05-28;4;04:30:38;3.3;778.0;6.0;14.2;71.3;2024-05-28 04:30:38;;;;
2024-05-28;4;04:40:38;2.6;778.0;;14.3;71.0;2024-05-28 04:40:38;;;;
2024-05-28;4;04:50:38;2.8;789.0;6.0;14.2;71.1;2024-05-28 04:50:38;;;;
2024-05-28;4;05:00:38;2.9;786.0;7.0;14.1;71.7;2024-05-28 05:00:38;;;;
2024-05-28;4;05:10:38;4.8;856.0;;14.2;73.4;2024-05-28 05:10:38;;;;
2024-05-28;4;05:20:38;5.5;949.0;7.0;14.2;73.9;2024-05-28 05:20:38;;;;
2024-05-28;4;05:30:38;4.5;871.0;7.0;14.1;73.1;2024-05-28 05:30:38;;;;
2024-05-28;4;05:40:38;4.2;825.0;;14.0;72.7;2024-05-28 05:40:38;;;;
2024-05-28;4;05:50:38;4.3;721.0;5.0;14.1;72.2;2024-05-28 05:50:38;;;;
2024-05-28;4;06:00:38;5.7;802.0;7.0;14.5;73.3;2024-05-28 06:00:38;;;;
2024-05-28;4;06:10:38;5.3;795.0;;14.8;72.8;2024-05-28 06:10:38;;;;
2024-05-28;4;06:20:37;6.1;809.0;7.0;15.0;72.7;2024-05-28 06:20:37;;;;
2024-05-28;4;06:30:37;4.7;721.0;6.0;15.0;71.0;2024-05-28 06:30:37;;;;
2024-05-28;4;06:40:37;4.0;688.0;;15.1;71.4;2024-05-28 06:40:37;;;;
2024-05-28;4;06:50:37;5.2;782.0;7.0;15.4;72.4;2024-05-28 06:50:37;;;;
2024-05-28;4;07:00:38;4.7;787.0;8.0;15.8;72.3;2024-05-28 07:00:38;;;;
2024-05-28;4;07:10:38;3.8;794.0;;16.2;71.4;2024-05-28 07:10:38;;;;
2024-05-28;4;07:20:38;3.9;772.0;6.0;16.5;71.2;2024-05-28 07:20:38;;;;
2024-05-28;4;07:30:38;4.5;1009.0;9.0;17.1;72.4;2024-05-28 07:30:38;;;;
2024-05-28;4;07:40:38;2.8;859.0;;17.4;70.7;2024-05-28 07:40:38;;;;
2024-05-28;4;07:50:38;3.3;736.0;8.0;17.6;69.3;2024-05-28 07:50:38;;;;
2024-05-28;4;08:00:38;4.5;707.0;9.0;18.1;69.1;2024-05-28 08:00:38;;;;
2024-05-28;4;08:10:38;4.2;725.0;;18.7;68.3;2024-05-28 08:10:38;;;;
2024-05-28;4;08:20:38;4.0;702.0;10.0;19.4;68.6;2024-05-28 08:20:38;;;;
2024-05-28;4;08:30:38;3.3;701.0;21.0;19.9;69.7;2024-05-28 08:30:38;;;;
2024-05-28;4;08:40:38;3.7;669.0;;20.4;68.5;2024-05-28 08:40:38;;;;
2024-05-28;4;08:50:38;5.0;719.0;18.0;20.7;68.7;2024-05-28 08:50:38;;;;
2024-05-28;4;09:00:38;3.9;721.0;12.0;21.1;66.3;2024-05-28 09:00:38;;;;
2024-05-28;4;09:10:38;3.7;657.0;;21.4;61.8;2024-05-28 09:10:38;;;;
2024-05-28;4;09:20:38;2.8;712.0;8.0;21.7;56.0;2024-05-28 09:20:38;;;;
2024-05-28;4;09:30:38;3.7;753.0;7.0;22.3;55.5;2024-05-28 09:30:38;;;;
2024-05-28;4;09:40:38;2.9;691.0;;22.6;50.3;2024-05-28 09:40:38;;;;
2024-05-28;4;09:50:38;2.7;704.0;5.0;23.0;48.0;2024-05-28 09:50:38;;;;
2024-05-28;4;10:00:38;3.0;698.0;5.0;23.4;47.0;2024-05-28 10:00:38;;;;
2024-05-28;4;10:10:38;2.6;699.0;;23.8;43.5;2024-05-28 10:10:38;;;;
2024-05-28;4;10:20:38;3.0;722.0;4.0;24.1;44.5;2024-05-28 10:20:38;;;;
2024-05-28;4;10:30:38;2.8;723.0;3.0;24.4;46.0;2024-05-28 10:30:38;;;;
2024-05-28;4;10:40:38;2.3;741.0;;24.9;45.7;2024-05-28 10:40:38;;;;
2024-05-28;4;10:50:38;2.2;752.0;4.0;25.3;44.0;2024-05-28 10:50:38;;;;
2024-05-28;4;11:00:38;2.7;770.0;4.0;25.8;41.7;2024-05-28 11:00:38;;;;
2024-05-28;4;11:10:38;2.0;839.0;;26.1;40.9;2024-05-28 11:10:38;;;;
2024-05-28;4;11:20:38;2.2;873.0;4.0;26.2;39.7;2024-05-28 11:20:38;;;;
2024-05-28;4;11:30:39;2.2;775.0;4.0;26.5;34.6;2024-05-28 11:30:39;;;;
2024-05-28;4;11:40:39;3.1;763.0;;26.7;32.9;2024-05-28 11:40:39;;;;
2024-05-28;4;11:50:39;2.9;799.0;3.0;27.0;31.8;2024-05-28 11:50:39;;;;
2024-05-28;4;12:00:39;3.3;773.0;2.0;27.2;31.7;2024-05-28 12:00:39;;;;
2024-05-28;4;12:10:39;3.3;741.0;;27.4;31.0;2024-05-28 12:10:39;;;;
2024-05-28;4;12:20:37;2.9;722.0;2.0;27.3;31.1;2024-05-28 12:20:37;;;;
2024-05-28;4;12:30:37;3.0;736.0;3.0;27.8;31.4;2024-05-28 12:30:37;;;;
2024-05-28;4;12:40:37;3.3;725.0;;27.6;31.9;2024-05-28 12:40:37;;;;
2024-05-28;4;12:50:37;2.9;729.0;8.0;27.5;32.0;2024-05-28 12:50:37;;;;
2024-05-28;4;13:00:37;3.1;718.0;5.0;27.5;31.6;2024-05-28 13:00:37;;;;
2024-05-28;4;13:10:38;2.8;701.0;;27.4;31.4;2024-05-28 13:10:38;;;;
2024-05-28;4;13:20:38;2.8;719.0;6.0;27.4;32.2;2024-05-28 13:20:38;;;;
2024-05-28;4;13:30:38;2.8;699.0;3.0;27.3;32.3;2024-05-28 13:30:38;;;;
2024-05-28;4;13:40:38;3.0;697.0;;27.0;33.5;2024-05-28 13:40:38;;;;
2024-05-28;4;13:50:38;3.3;738.0;3.0;26.9;35.6;2024-05-28 13:50:38;;;;
2024-05-28;4;14:00:38;2.9;755.0;3.0;26.8;36.3;2024-05-28 14:00:38;;;;
2024-05-28;4;14:10:38;2.8;759.0;;27.1;35.6;2024-05-28 14:10:38;;;;
2024-05-28;4;14:20:38;2.3;762.0;7.0;27.1;34.3;2024-05-28 14:20:38;;;;
2024-05-28;4;14:30:38;2.2;772.0;12.0;27.2;33.9;2024-05-28 14:30:38;;;;
2024-05-28;4;14:40:38;2.7;754.0;;27.2;34.4;2024-05-28 14:40:38;;;;
2024-05-28;4;14:50:38;2.8;765.0;6.0;27.3;34.8;2024-05-28 14:50:38;;;;
2024-05-28;4;15:00:38;3.0;739.0;4.0;27.4;33.9;2024-05-28 15:00:38;;;;
2024-05-28;4;15:10:38;2.7;720.0;;27.3;33.0;2024-05-28 15:10:38;;;;
2024-05-28;4;15:20:38;3.3;742.0;4.0;27.3;34.3;2024-05-28 15:20:38;;;;
2024-05-28;4;15:30:38;3.0;720.0;4.0;27.1;34.7;2024-05-28 15:30:38;;;;
2024-05-28;4;15:40:38;3.1;709.0;;26.9;35.0;2024-05-28 15:40:38;;;;
2024-05-28;4;15:50:38;3.1;720.0;4.0;26.8;36.3;2024-05-28 15:50:38;;;;
2024-05-28;4;16:00:38;2.8;721.0;3.0;26.6;36.3;2024-05-28 16:00:38;;;;
2024-05-28;4;16:10:38;3.8;748.0;;26.5;38.1;2024-05-28 16:10:38;;;;
2024-05-28;4;16:20:38;3.8;784.0;3.0;26.6;38.9;2024-05-28 16:20:38;;;;
2024-05-28;4;16:30:38;3.0;765.0;4.0;26.4;39.9;2024-05-28 16:30:38;;;;
2024-05-28;4;16:40:38;2.9;781.0;;26.3;43.2;2024-05-28 16:40:38;;;;
2024-05-28;4;16:50:38;2.6;803.0;3.0;26.0;44.5;2024-05-28 16:50:38;;;;
2024-05-28;4;17:00:38;3.0;808.0;4.0;25.7;43.7;2024-05-28 17:00:38;;;;
2024-05-28;4;17:10:38;3.2;820.0;;25.7;40.6;2024-05-28 17:10:38;;;;
2024-05-28;4;17:20:38;3.2;782.0;4.0;25.7;39.2;2024-05-28 17:20:38;;;;
2024-05-28;4;17:30:38;3.2;796.0;3.0;25.7;38.2;2024-05-28 17:30:38;;;;
2024-05-28;4;17:40:38;4.0;817.0;;25.7;37.9;2024-05-28 17:40:38;;;;
2024-05-28;4;17:50:38;4.3;757.0;3.0;25.5;39.1;2024-05-28 17:50:38;;;;
2024-05-28;4;18:00:38;4.9;797.0;3.0;25.4;40.0;2024-05-28 18:00:38;;;;
2024-05-28;4;18:10:38;4.8;853.0;;25.2;40.4;2024-05-28 18:10:38;;;;
2024-05-28;4;18:20:38;5.3;762.0;4.0;25.1;38.8;2024-05-28 18:20:38;;;;
2024-05-28;4;18:30:38;3.8;752.0;2.0;25.0;35.2;2024-05-28 18:30:38;;;;
2024-05-28;4;18:40:37;4.0;735.0;;24.8;34.7;2024-05-28 18:40:37;;;;
2024-05-28;4;18:50:37;5.0;776.0;4.0;24.6;38.0;2024-05-28 18:50:37;;;;
2024-05-28;4;19:00:37;3.6;784.0;5.0;24.5;36.9;2024-05-28 19:00:37;;;;
2024-05-28;4;19:10:37;3.5;818.0;;24.3;36.1;2024-05-28 19:10:37;;;;
2024-05-28;4;19:20:38;4.3;772.0;3.0;24.1;37.1;2024-05-28 19:20:38;;;;
2024-05-28;4;19:30:38;4.6;788.0;3.0;23.9;39.1;2024-05-28 19:30:38;;;;
2024-05-28;4;19:40:38;4.5;794.0;;23.7;39.6;2024-05-28 19:40:38;;;;
2024-05-28;4;19:50:38;4.4;750.0;4.0;23.4;40.8;2024-05-28 19:50:38;;;;
2024-05-28;4;20:00:38;3.9;723.0;4.0;23.1;41.5;2024-05-28 20:00:38;;;;
2024-05-28;4;20:10:39;3.8;801.0;;22.8;42.7;2024-05-28 20:10:39;;;;
2024-05-28;4;20:20:38;3.5;774.0;4.0;22.5;43.4;2024-05-28 20:20:38;;;;
2024-05-28;4;20:30:38;3.8;731.0;4.0;22.1;46.4;2024-05-28 20:30:38;;;;
2024-05-28;4;20:40:38;3.6;747.0;;21.7;50.1;2024-05-28 20:40:38;;;;
2024-05-28;4;20:50:38;4.3;764.0;4.0;21.5;54.2;2024-05-28 20:50:38;;;;
2024-05-28;4;21:00:38;4.4;815.0;5.0;21.3;58.1;2024-05-28 21:00:38;;;;
2024-05-28;4;21:10:38;3.9;793.0;;21.1;61.5;2024-05-28 21:10:38;;;;
2024-05-28;4;21:20:38;3.4;767.0;5.0;20.9;63.5;2024-05-28 21:20:38;;;;
2024-05-28;4;21:30:38;3.3;806.0;14.0;20.7;65.8;2024-05-28 21:30:38;;;;
2024-05-28;4;21:40:38;3.4;844.0;;20.7;67.7;2024-05-28 21:40:38;;;;
2024-05-28;4;21:50:39;2.8;778.0;34.0;20.5;67.8;2024-05-28 21:50:39;;;;
2024-05-28;4;22:00:38;4.4;746.0;43.0;20.3;69.7;2024-05-28 22:00:38;;;;
2024-05-28;4;22:10:38;5.1;825.0;;19.9;70.3;2024-05-28 22:10:38;;;;
2024-05-28;4;22:20:39;5.5;776.0;39.0;19.7;73.2;2024-05-28 22:20:39;;;;
2024-05-28;4;22:30:38;5.3;809.0;45.0;19.7;73.8;2024-05-28 22:30:38;;;;
